job_id,date,month,technician_id,technician_name,region,assigned_team,job_type,status,priority,dispatch_time_minutes,completion_time_minutes,first_time_fix,related_incident_id
JOB-2026-01560,2026-04-21,2026-04,TECH-008,Hana I.,Surabaya,Enterprise Support,Corrective Maintenance,In Progress,High,82,,false,
JOB-2026-00224,2026-04-22,2026-04,TECH-027,Bima B.,Medan,Customer Assurance,Installation,Closed,Low,202,461,true,INC-2026-02182
JOB-2026-00707,2026-04-22,2026-04,TECH-030,Kirana E.,Jakarta,Field Operations,Corrective Maintenance,Closed,Medium,93,308,true,INC-2026-01723
JOB-2026-01078,2026-04-22,2026-04,TECH-057,Bima F.,Yogyakarta,Fiber Maintenance,Preventive Maintenance,Closed,High,51,221,false,
JOB-2026-01196,2026-04-22,2026-04,TECH-058,Dewi G.,Yogyakarta,Fiber Maintenance,Preventive Maintenance,Closed,Low,183,380,false,INC-2026-00759
JOB-2026-01375,2026-04-22,2026-04,TECH-021,Hana V.,Jakarta,Field Operations,Preventive Maintenance,Resolved,Medium,106,367,true,INC-2026-01723
JOB-2026-01392,2026-04-22,2026-04,TECH-043,Kirana R.,Surabaya,Enterprise Support,Installation,In Progress,Medium,105,,true,
JOB-2026-01441,2026-04-22,2026-04,TECH-002,Kirana C.,Medan,Field Operations,Preventive Maintenance,Resolved,Low,171,435,true,INC-2026-02182
JOB-2026-01651,2026-04-22,2026-04,TECH-001,Fajar B.,Surabaya,Fiber Maintenance,Corrective Maintenance,Closed,Low,180,428,true,INC-2026-01533
JOB-2026-00878,2026-04-23,2026-04,TECH-009,Indra J.,Medan,Fiber Maintenance,Site Audit,Resolved,Medium,99,386,true,INC-2026-01813
JOB-2026-00058,2026-04-24,2026-04,TECH-048,Bima W.,Denpasar,NOC Core,Corrective Maintenance,Open,Low,165,,false,INC-2026-01357
JOB-2026-00314,2026-04-24,2026-04,TECH-045,Gita T.,Makassar,NOC Core,Installation,Closed,High,39,201,true,INC-2026-00539
JOB-2026-01068,2026-04-24,2026-04,TECH-026,Joko A.,Yogyakarta,Fiber Maintenance,Site Audit,Open,Medium,132,,true,
JOB-2026-01294,2026-04-24,2026-04,TECH-056,Eka E.,Palembang,Customer Assurance,Site Audit,Resolved,Low,222,379,true,
JOB-2026-01728,2026-04-24,2026-04,TECH-041,Kirana P.,Jakarta,Enterprise Support,Installation,Closed,Low,201,459,true,INC-2026-00996
JOB-2026-00259,2026-04-25,2026-04,TECH-006,Lukman G.,Denpasar,NOC Core,Installation,Closed,High,103,127,true,
JOB-2026-00701,2026-04-25,2026-04,TECH-022,Joko W.,Balikpapan,Field Operations,Installation,Resolved,Low,217,419,true,INC-2026-01446
JOB-2026-01413,2026-04-25,2026-04,TECH-047,Adit V.,Denpasar,Enterprise Support,Installation,Resolved,Medium,90,278,true,INC-2026-00103
JOB-2026-01465,2026-04-25,2026-04,TECH-010,Dewi K.,Medan,Customer Assurance,Installation,Closed,Low,231,522,false,INC-2026-02028
JOB-2026-01653,2026-04-25,2026-04,TECH-001,Gita B.,Balikpapan,Enterprise Support,Installation,Closed,Low,206,458,true,INC-2026-01446
JOB-2026-00376,2026-04-26,2026-04,TECH-060,Fajar I.,Medan,Field Operations,Site Audit,Closed,Medium,96,264,false,INC-2026-01829
JOB-2026-01461,2026-04-26,2026-04,TECH-051,Adit Z.,Medan,NOC Core,Installation,Resolved,Medium,98,200,true,INC-2026-01829
JOB-2026-00041,2026-04-27,2026-04,TECH-001,Bima B.,Surabaya,Customer Assurance,Site Audit,In Progress,Low,199,,false,INC-2026-00721
JOB-2026-00953,2026-04-27,2026-04,TECH-053,Fajar B.,Makassar,Fiber Maintenance,Site Audit,Closed,Medium,55,351,true,
JOB-2026-00789,2026-04-28,2026-04,TECH-053,Kirana B.,Surabaya,Field Operations,Preventive Maintenance,Resolved,Low,157,502,true,INC-2026-00540
JOB-2026-01354,2026-04-28,2026-04,TECH-025,Joko Z.,Balikpapan,Enterprise Support,Site Audit,Closed,Medium,104,335,false,INC-2026-00867
JOB-2026-01491,2026-04-28,2026-04,TECH-040,Adit O.,Surabaya,NOC Core,Installation,Open,Low,200,,true,
JOB-2026-00179,2026-04-29,2026-04,TECH-039,Citra N.,Makassar,NOC Core,Preventive Maintenance,Closed,Low,180,417,true,
JOB-2026-01486,2026-04-29,2026-04,TECH-043,Hana R.,Semarang,Fiber Maintenance,Site Audit,Closed,High,30,168,true,
JOB-2026-00050,2026-04-30,2026-04,TECH-060,Lukman I.,Medan,Customer Assurance,Preventive Maintenance,In Progress,Medium,108,,true,
JOB-2026-01478,2026-04-30,2026-04,TECH-060,Gita I.,Makassar,NOC Core,Site Audit,Closed,Medium,110,284,true,
JOB-2026-01508,2026-05-01,2026-05,TECH-022,Bima W.,Makassar,Customer Assurance,Site Audit,Closed,Low,150,352,true,INC-2026-01999
JOB-2026-00186,2026-05-02,2026-05,TECH-055,Bima D.,Semarang,Fiber Maintenance,Preventive Maintenance,Open,Medium,71,,true,INC-2026-00345
JOB-2026-00231,2026-05-02,2026-05,TECH-011,Bima L.,Denpasar,NOC Core,Preventive Maintenance,Resolved,Medium,70,420,true,INC-2026-01013
JOB-2026-00482,2026-05-02,2026-05,TECH-059,Dewi H.,Semarang,Enterprise Support,Preventive Maintenance,Closed,Medium,69,296,true,INC-2026-00814
JOB-2026-00602,2026-05-02,2026-05,TECH-016,Indra Q.,Semarang,Customer Assurance,Site Audit,Closed,Medium,86,238,true,INC-2026-00814
JOB-2026-00948,2026-05-02,2026-05,TECH-004,Hana E.,Semarang,NOC Core,Site Audit,Closed,Medium,81,270,true,INC-2026-00814
JOB-2026-00963,2026-05-02,2026-05,TECH-027,Citra B.,Balikpapan,Customer Assurance,Preventive Maintenance,Closed,High,88,321,true,
JOB-2026-01185,2026-05-02,2026-05,TECH-009,Adit J.,Denpasar,Fiber Maintenance,Corrective Maintenance,Resolved,Medium,122,331,true,INC-2026-01013
JOB-2026-01263,2026-05-02,2026-05,TECH-049,Dewi X.,Bandung,Fiber Maintenance,Preventive Maintenance,Resolved,Low,184,404,true,
JOB-2026-01364,2026-05-02,2026-05,TECH-010,Bima K.,Denpasar,NOC Core,Corrective Maintenance,Resolved,Medium,151,254,true,INC-2026-01013
JOB-2026-01384,2026-05-02,2026-05,TECH-055,Fajar D.,Denpasar,Enterprise Support,Preventive Maintenance,Closed,Low,177,364,true,INC-2026-01205
JOB-2026-01723,2026-05-02,2026-05,TECH-034,Gita I.,Semarang,Fiber Maintenance,Preventive Maintenance,Resolved,Medium,85,304,true,INC-2026-00814
JOB-2026-00151,2026-05-03,2026-05,TECH-012,Fajar M.,Palembang,NOC Core,Corrective Maintenance,Resolved,Medium,126,177,true,
JOB-2026-00174,2026-05-03,2026-05,TECH-006,Eka G.,Balikpapan,Customer Assurance,Site Audit,Closed,Low,188,427,false,INC-2026-01825
JOB-2026-00699,2026-05-03,2026-05,TECH-039,Adit N.,Jakarta,Field Operations,Preventive Maintenance,Resolved,Low,177,479,true,
JOB-2026-00847,2026-05-03,2026-05,TECH-037,Gita L.,Balikpapan,Fiber Maintenance,Preventive Maintenance,Closed,Low,210,448,true,INC-2026-01825
JOB-2026-00881,2026-05-03,2026-05,TECH-037,Bima L.,Jakarta,Enterprise Support,Installation,Open,Medium,37,,true,INC-2026-01140
JOB-2026-01070,2026-05-03,2026-05,TECH-060,Eka I.,Surabaya,Customer Assurance,Corrective Maintenance,Closed,Low,184,513,false,INC-2026-01445
JOB-2026-01534,2026-05-03,2026-05,TECH-048,Eka W.,Semarang,NOC Core,Site Audit,Open,Low,168,,false,
JOB-2026-01636,2026-05-03,2026-05,TECH-014,Gita O.,Makassar,Fiber Maintenance,Preventive Maintenance,Closed,Low,163,464,true,INC-2026-00595
JOB-2026-00555,2026-05-04,2026-05,TECH-052,Dewi A.,Palembang,NOC Core,Installation,Resolved,Low,146,354,false,INC-2026-00932
JOB-2026-00697,2026-05-04,2026-05,TECH-051,Kirana Z.,Balikpapan,Customer Assurance,Preventive Maintenance,Closed,Low,188,396,true,INC-2026-01322
JOB-2026-00804,2026-05-04,2026-05,TECH-026,Adit A.,Balikpapan,Field Operations,Installation,Resolved,Critical,5,123,true,INC-2026-00176
JOB-2026-00840,2026-05-04,2026-05,TECH-050,Citra Y.,Makassar,NOC Core,Installation,In Progress,Medium,88,,false,INC-2026-00333
JOB-2026-01007,2026-05-04,2026-05,TECH-002,Fajar C.,Semarang,Customer Assurance,Corrective Maintenance,Closed,High,65,224,true,INC-2026-00185
JOB-2026-01345,2026-05-04,2026-05,TECH-049,Joko X.,Semarang,NOC Core,Site Audit,Closed,Medium,84,281,true,INC-2026-00850
JOB-2026-01401,2026-05-04,2026-05,TECH-022,Gita W.,Palembang,NOC Core,Site Audit,In Progress,Low,169,,false,INC-2026-01240
JOB-2026-01513,2026-05-04,2026-05,TECH-059,Joko H.,Semarang,Customer Assurance,Site Audit,In Progress,Medium,133,,false,INC-2026-00850
JOB-2026-01248,2026-05-05,2026-05,TECH-019,Fajar T.,Denpasar,Fiber Maintenance,Preventive Maintenance,Closed,Medium,84,198,true,INC-2026-01979
JOB-2026-01289,2026-05-05,2026-05,TECH-058,Kirana G.,Denpasar,Fiber Maintenance,Installation,Resolved,High,28,140,true,
JOB-2026-01587,2026-05-05,2026-05,TECH-030,Bima E.,Denpasar,Enterprise Support,Installation,Resolved,Medium,102,321,true,INC-2026-01979
JOB-2026-01635,2026-05-05,2026-05,TECH-027,Adit B.,Jakarta,Fiber Maintenance,Corrective Maintenance,Resolved,Medium,88,298,true,INC-2026-01596
JOB-2026-00090,2026-05-06,2026-05,TECH-005,Indra F.,Balikpapan,Customer Assurance,Site Audit,In Progress,Low,192,,false,INC-2026-00434
JOB-2026-01100,2026-05-06,2026-05,TECH-039,Indra N.,Balikpapan,Field Operations,Corrective Maintenance,Closed,Low,199,486,false,INC-2026-01738
JOB-2026-01588,2026-05-06,2026-05,TECH-024,Citra Y.,Bandung,Customer Assurance,Installation,Resolved,High,54,221,false,
JOB-2026-01681,2026-05-06,2026-05,TECH-029,Lukman D.,Surabaya,Customer Assurance,Corrective Maintenance,Resolved,Low,162,363,false,INC-2026-00729
JOB-2026-00377,2026-05-07,2026-05,TECH-029,Bima D.,Medan,Customer Assurance,Corrective Maintenance,In Progress,High,7,,false,INC-2026-00159
JOB-2026-00509,2026-05-07,2026-05,TECH-006,Dewi G.,Makassar,Customer Assurance,Preventive Maintenance,Closed,Low,167,388,true,
JOB-2026-01724,2026-05-07,2026-05,TECH-010,Hana K.,Jakarta,Field Operations,Preventive Maintenance,Resolved,Medium,90,307,true,
JOB-2026-01736,2026-05-07,2026-05,TECH-043,Fajar R.,Semarang,Customer Assurance,Installation,Resolved,Medium,99,353,false,INC-2026-01235
JOB-2026-00162,2026-05-08,2026-05,TECH-003,Gita D.,Jakarta,Field Operations,Corrective Maintenance,Closed,Low,174,393,true,INC-2026-00347
JOB-2026-00297,2026-05-08,2026-05,TECH-051,Hana Z.,Denpasar,Enterprise Support,Site Audit,In Progress,Low,172,,true,INC-2026-00172
JOB-2026-00706,2026-05-08,2026-05,TECH-054,Lukman C.,Palembang,Field Operations,Installation,Resolved,Low,179,436,false,INC-2026-01510
JOB-2026-00722,2026-05-08,2026-05,TECH-038,Fajar M.,Jakarta,NOC Core,Preventive Maintenance,Closed,High,86,199,true,INC-2026-02177
JOB-2026-00751,2026-05-08,2026-05,TECH-022,Adit W.,Yogyakarta,Field Operations,Preventive Maintenance,Open,Medium,76,,true,INC-2026-00935
JOB-2026-01018,2026-05-08,2026-05,TECH-038,Kirana M.,Balikpapan,NOC Core,Installation,In Progress,Low,202,,true,INC-2026-00125
JOB-2026-01074,2026-05-08,2026-05,TECH-047,Dewi V.,Denpasar,NOC Core,Corrective Maintenance,In Progress,Low,204,,true,INC-2026-00172
JOB-2026-01464,2026-05-08,2026-05,TECH-034,Hana I.,Balikpapan,Customer Assurance,Preventive Maintenance,Closed,Medium,118,256,true,
JOB-2026-01784,2026-05-08,2026-05,TECH-040,Joko O.,Jakarta,Customer Assurance,Site Audit,Closed,Critical,5,173,true,INC-2026-00276
JOB-2026-00054,2026-05-09,2026-05,TECH-001,Kirana B.,Balikpapan,Enterprise Support,Preventive Maintenance,Closed,Low,186,437,false,INC-2026-00412
JOB-2026-00529,2026-05-09,2026-05,TECH-006,Gita G.,Balikpapan,NOC Core,Corrective Maintenance,Resolved,Low,174,437,true,INC-2026-00412
JOB-2026-00538,2026-05-09,2026-05,TECH-018,Eka S.,Balikpapan,Enterprise Support,Installation,Closed,Low,174,459,true,INC-2026-00412
JOB-2026-00662,2026-05-09,2026-05,TECH-036,Indra K.,Semarang,Field Operations,Preventive Maintenance,Closed,Medium,123,335,true,
JOB-2026-00705,2026-05-09,2026-05,TECH-017,Joko R.,Jakarta,Field Operations,Preventive Maintenance,Closed,Medium,90,332,true,INC-2026-00319
JOB-2026-00724,2026-05-09,2026-05,TECH-012,Adit M.,Balikpapan,NOC Core,Installation,In Progress,Low,182,,false,INC-2026-00412
JOB-2026-00977,2026-05-09,2026-05,TECH-047,Kirana V.,Palembang,Customer Assurance,Installation,Open,Medium,112,,false,
JOB-2026-01708,2026-05-10,2026-05,TECH-001,Eka B.,Surabaya,Fiber Maintenance,Installation,Resolved,Low,212,415,true,
JOB-2026-01747,2026-05-10,2026-05,TECH-008,Kirana I.,Jakarta,Customer Assurance,Site Audit,Closed,Low,203,459,true,
JOB-2026-00242,2026-05-11,2026-05,TECH-036,Indra K.,Balikpapan,Field Operations,Preventive Maintenance,Resolved,Low,186,431,true,INC-2026-01858
JOB-2026-01117,2026-05-11,2026-05,TECH-024,Bima Y.,Balikpapan,Field Operations,Site Audit,Closed,Low,182,404,false,INC-2026-01858
JOB-2026-01301,2026-05-11,2026-05,TECH-054,Eka C.,Balikpapan,Fiber Maintenance,Preventive Maintenance,Closed,Low,192,447,true,INC-2026-01858
JOB-2026-00075,2026-05-12,2026-05,TECH-059,Fajar H.,Semarang,Customer Assurance,Installation,Closed,High,20,297,false,INC-2026-01792
JOB-2026-00345,2026-05-12,2026-05,TECH-055,Fajar D.,Semarang,Field Operations,Corrective Maintenance,In Progress,High,16,,false,INC-2026-01792
JOB-2026-00749,2026-05-12,2026-05,TECH-033,Hana H.,Yogyakarta,Field Operations,Site Audit,Resolved,High,60,197,true,
JOB-2026-00932,2026-05-12,2026-05,TECH-053,Kirana B.,Bandung,Customer Assurance,Corrective Maintenance,Closed,High,51,169,true,INC-2026-00647
JOB-2026-00961,2026-05-12,2026-05,TECH-019,Adit T.,Jakarta,Field Operations,Site Audit,Closed,High,57,219,false,
JOB-2026-00965,2026-05-12,2026-05,TECH-059,Gita H.,Balikpapan,Customer Assurance,Preventive Maintenance,In Progress,Low,176,,false,INC-2026-00750
JOB-2026-01258,2026-05-12,2026-05,TECH-025,Dewi Z.,Semarang,Field Operations,Preventive Maintenance,Resolved,Medium,112,178,true,
JOB-2026-01403,2026-05-12,2026-05,TECH-015,Adit P.,Palembang,Fiber Maintenance,Site Audit,Resolved,Medium,112,339,true,
JOB-2026-01405,2026-05-12,2026-05,TECH-046,Indra U.,Bandung,Field Operations,Corrective Maintenance,Closed,High,70,80,true,INC-2026-00647
JOB-2026-00280,2026-05-13,2026-05,TECH-017,Indra R.,Makassar,Customer Assurance,Site Audit,Resolved,High,55,231,false,INC-2026-00703
JOB-2026-00487,2026-05-13,2026-05,TECH-053,Dewi B.,Yogyakarta,NOC Core,Corrective Maintenance,Closed,High,80,162,false,INC-2026-01041
JOB-2026-00910,2026-05-13,2026-05,TECH-038,Eka M.,Makassar,Field Operations,Preventive Maintenance,Closed,High,44,208,true,
JOB-2026-00915,2026-05-13,2026-05,TECH-044,Eka S.,Medan,NOC Core,Installation,Resolved,High,38,251,false,
JOB-2026-01119,2026-05-13,2026-05,TECH-012,Bima M.,Jakarta,Enterprise Support,Site Audit,Resolved,Low,183,369,true,INC-2026-01150
JOB-2026-01380,2026-05-13,2026-05,TECH-013,Lukman N.,Makassar,NOC Core,Preventive Maintenance,Closed,High,50,314,true,INC-2026-00703
JOB-2026-00035,2026-05-14,2026-05,TECH-005,Lukman F.,Medan,Field Operations,Installation,Resolved,High,49,85,true,
JOB-2026-00307,2026-05-14,2026-05,TECH-002,Indra C.,Denpasar,Enterprise Support,Corrective Maintenance,Closed,Low,178,484,false,
JOB-2026-00443,2026-05-14,2026-05,TECH-009,Bima J.,Bandung,Fiber Maintenance,Installation,Resolved,High,52,184,true,
JOB-2026-00582,2026-05-14,2026-05,TECH-007,Eka H.,Bandung,Customer Assurance,Corrective Maintenance,Resolved,Low,184,370,false,INC-2026-01848
JOB-2026-01435,2026-05-14,2026-05,TECH-008,Citra I.,Palembang,Field Operations,Corrective Maintenance,Closed,Medium,110,260,false,
JOB-2026-01715,2026-05-14,2026-05,TECH-051,Lukman Z.,Bandung,Field Operations,Installation,Closed,Low,159,450,true,INC-2026-01848
JOB-2026-01743,2026-05-14,2026-05,TECH-059,Fajar H.,Balikpapan,Fiber Maintenance,Installation,Closed,Medium,85,379,false,
JOB-2026-00149,2026-05-15,2026-05,TECH-017,Dewi R.,Bandung,Customer Assurance,Installation,Closed,Medium,88,318,true,INC-2026-01480
JOB-2026-00700,2026-05-15,2026-05,TECH-001,Dewi B.,Palembang,Customer Assurance,Site Audit,Closed,Low,172,475,true,INC-2026-01275
JOB-2026-00841,2026-05-15,2026-05,TECH-057,Lukman F.,Denpasar,Field Operations,Site Audit,Closed,High,54,318,false,INC-2026-00131
JOB-2026-00854,2026-05-15,2026-05,TECH-059,Citra H.,Palembang,Field Operations,Preventive Maintenance,Closed,Medium,69,294,true,
JOB-2026-00908,2026-05-15,2026-05,TECH-047,Citra V.,Bandung,Enterprise Support,Corrective Maintenance,Open,Medium,113,,true,
JOB-2026-00955,2026-05-15,2026-05,TECH-050,Citra Y.,Balikpapan,Customer Assurance,Preventive Maintenance,Closed,Medium,115,309,true,INC-2026-01319
JOB-2026-01533,2026-05-15,2026-05,TECH-029,Dewi D.,Palembang,Field Operations,Site Audit,Resolved,Low,175,370,false,INC-2026-01275
JOB-2026-00455,2026-05-16,2026-05,TECH-029,Adit D.,Semarang,Customer Assurance,Corrective Maintenance,Closed,Medium,109,320,true,INC-2026-01775
JOB-2026-00498,2026-05-16,2026-05,TECH-018,Fajar S.,Bandung,Customer Assurance,Site Audit,Resolved,Low,193,430,false,
JOB-2026-00690,2026-05-16,2026-05,TECH-013,Joko N.,Jakarta,Fiber Maintenance,Preventive Maintenance,Resolved,Medium,98,264,false,INC-2026-00147
JOB-2026-01242,2026-05-16,2026-05,TECH-025,Joko Z.,Semarang,Enterprise Support,Corrective Maintenance,Resolved,Medium,77,319,true,INC-2026-01775
JOB-2026-01529,2026-05-16,2026-05,TECH-038,Hana M.,Semarang,Customer Assurance,Installation,In Progress,Medium,74,,true,INC-2026-00772
JOB-2026-00303,2026-05-17,2026-05,TECH-016,Dewi Q.,Makassar,Field Operations,Preventive Maintenance,Closed,Medium,82,316,true,INC-2026-00819
JOB-2026-00729,2026-05-17,2026-05,TECH-007,Hana H.,Medan,NOC Core,Site Audit,Resolved,Low,180,391,true,INC-2026-01118
JOB-2026-01582,2026-05-17,2026-05,TECH-035,Gita J.,Medan,Fiber Maintenance,Installation,Resolved,Medium,88,269,false,
JOB-2026-01672,2026-05-17,2026-05,TECH-002,Hana C.,Palembang,Customer Assurance,Corrective Maintenance,Closed,Low,153,341,true,INC-2026-00880
JOB-2026-01718,2026-05-17,2026-05,TECH-026,Gita A.,Bandung,Customer Assurance,Corrective Maintenance,Resolved,Medium,87,323,true,INC-2026-02130
JOB-2026-00288,2026-05-18,2026-05,TECH-041,Lukman P.,Medan,Fiber Maintenance,Installation,Closed,Medium,89,259,true,
JOB-2026-00321,2026-05-18,2026-05,TECH-017,Indra R.,Makassar,Field Operations,Site Audit,In Progress,Low,203,,true,
JOB-2026-00395,2026-05-18,2026-05,TECH-020,Bima U.,Medan,Enterprise Support,Installation,In Progress,Low,238,,false,INC-2026-01514
JOB-2026-00406,2026-05-18,2026-05,TECH-032,Fajar G.,Medan,Field Operations,Site Audit,In Progress,Medium,110,,true,INC-2026-01105
JOB-2026-00964,2026-05-18,2026-05,TECH-056,Bima E.,Semarang,Field Operations,Corrective Maintenance,Closed,Medium,116,363,true,INC-2026-00439
JOB-2026-01621,2026-05-18,2026-05,TECH-053,Gita B.,Palembang,Fiber Maintenance,Corrective Maintenance,Resolved,Low,155,378,true,
JOB-2026-01654,2026-05-18,2026-05,TECH-056,Kirana E.,Denpasar,Enterprise Support,Corrective Maintenance,Closed,Medium,122,309,true,INC-2026-02109
JOB-2026-01677,2026-05-18,2026-05,TECH-009,Gita J.,Makassar,NOC Core,Site Audit,Resolved,Medium,93,277,true,INC-2026-00457
JOB-2026-00809,2026-05-19,2026-05,TECH-010,Adit K.,Makassar,Customer Assurance,Corrective Maintenance,Closed,High,65,267,true,INC-2026-01565
JOB-2026-00863,2026-05-19,2026-05,TECH-006,Hana G.,Bandung,NOC Core,Installation,Closed,Low,165,504,false,INC-2026-01640
JOB-2026-00895,2026-05-19,2026-05,TECH-038,Hana M.,Balikpapan,NOC Core,Installation,Closed,Medium,98,413,true,INC-2026-00808
JOB-2026-01094,2026-05-19,2026-05,TECH-051,Citra Z.,Balikpapan,Enterprise Support,Installation,Resolved,Medium,123,323,true,INC-2026-00808
JOB-2026-01212,2026-05-19,2026-05,TECH-030,Gita E.,Makassar,Customer Assurance,Preventive Maintenance,Closed,Medium,97,266,true,
JOB-2026-00113,2026-05-20,2026-05,TECH-011,Indra L.,Semarang,Enterprise Support,Installation,In Progress,Low,165,,true,INC-2026-00140
JOB-2026-00300,2026-05-20,2026-05,TECH-030,Gita E.,Balikpapan,NOC Core,Site Audit,Resolved,Medium,136,234,true,
JOB-2026-00438,2026-05-20,2026-05,TECH-035,Citra J.,Palembang,Field Operations,Site Audit,Closed,Low,173,454,true,INC-2026-00061
JOB-2026-00931,2026-05-20,2026-05,TECH-048,Gita W.,Medan,NOC Core,Installation,Open,High,58,,false,
JOB-2026-01493,2026-05-20,2026-05,TECH-015,Kirana P.,Makassar,Fiber Maintenance,Preventive Maintenance,Open,Low,174,,true,INC-2026-00892
JOB-2026-01520,2026-05-20,2026-05,TECH-045,Lukman T.,Balikpapan,Enterprise Support,Site Audit,Resolved,Medium,93,297,true,INC-2026-01311
JOB-2026-01590,2026-05-20,2026-05,TECH-012,Gita M.,Makassar,Field Operations,Corrective Maintenance,Resolved,Low,120,426,false,INC-2026-00892
JOB-2026-01302,2026-05-21,2026-05,TECH-046,Hana U.,Semarang,NOC Core,Site Audit,Closed,High,66,154,false,INC-2026-00768
JOB-2026-01328,2026-05-21,2026-05,TECH-018,Adit S.,Makassar,Enterprise Support,Site Audit,In Progress,Medium,82,,true,INC-2026-01779
JOB-2026-01505,2026-05-21,2026-05,TECH-010,Lukman K.,Balikpapan,Field Operations,Installation,In Progress,Low,235,,false,INC-2026-01421
JOB-2026-01539,2026-05-21,2026-05,TECH-051,Fajar Z.,Balikpapan,Customer Assurance,Corrective Maintenance,Closed,High,64,163,false,INC-2026-00056
JOB-2026-01596,2026-05-21,2026-05,TECH-060,Joko I.,Denpasar,Enterprise Support,Preventive Maintenance,Open,High,57,,true,INC-2026-01519
JOB-2026-00037,2026-05-22,2026-05,TECH-043,Bima R.,Jakarta,Field Operations,Site Audit,In Progress,High,70,,false,INC-2026-00102
